AppOK,AppData,DataFile,EMFOK,GDIIN,DS_NTOK,DS_LCLOK,LclGrbld,NtGrbld,DskLocal,PrtSpool,AppDtGnTm,PrntPrcssTm,PrtOn,PrtData,PrtStatOff,PrtPaper,PrtStatPaper,NetPrint,PC2PRT,GrbldOtpt,Problem2,PrtDriver,GDIOUT,PrtThread,DrvSet,DrvOK,PrtDataOut,PrtSel,PrtFile,PrtPath,NetOK,NtwrkCnfg,REPEAT,PrtIcon,NtSpd,PTROFFLINE,PrtCbl,LclOK,PrtPort,CblPrtHrdwrOK,DSApplctn,PrtMpTPth,PrtMem,DeskPrntSpd,CmpltPgPrntd,NnPSGrphc,PSGRAPHIC,TTOK,NnTTOK,PrtStatMem,PrtTimeOut,FllCrrptdBffr,TnrSpply,PrtStatToner,Problem1,HrglssDrtnAftrPrnt,PgOrnttnOK,PrntngArOK,ScrnFntNtPrntrFnt,IncmpltPS,Problem3,GrphcsRltdDrvrSttngs,EPSGrphc,Problem4,PrtPScript,AvlblVrtlMmry,PSERRMEM,TstpsTxt,Problem6,TrTypFnts,Problem5,FntInstlltn,PrntrAccptsTrtyp,GrbldPS,PrtQueue
Correct,Correct,Correct,No,No,Yes,No,Yes,Yes,Less_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,No__Local_printer_,No,No,OK,Yes,No,OK,Correct,Reinstalled,No,Yes,No,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Loose,No,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,No,No,Greater_than_2_Mb,Disabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,Yes,OK,No,No,OK,Correct,Reinstalled,Yes,No,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,DOS,Incorrect,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,Yes,Yes,Yes,Verified,Yes,Yes,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Normal,OK,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,No,No,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,Yes,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,DOS,Correct,Less_than_2Mb,OK,No,Yes,Yes,No,No,Out_of_Memory,Too_Short,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,No,No,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,Yes,Yes,No,Verified,Yes,Yes,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Full_or_Corrupt,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Grayed_Out,OK,Offline,Connected,Yes,Yes,Operational,DOS,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Too_Short,Intact__not_Corrupt_,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,DOS,Correct,Greater_than_2_Mb,OK,No,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Incorrect,Correct,Yes,No,No,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,No,No,Yes,Yes,No,No,Less_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,Yes,OK,No,Yes,OK,Correct,Reinstalled,Yes,Yes,No,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,DOS,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,Yes,Yes,Yes,Verified,Yes,Yes,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,No,No,OFFLINE__OFF,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,No,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,No,Verified,No,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,No,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Incorrect,No____TIF___WMF___BMP_,No,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,No_Paper,Jam__Out__Bin_Full,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Normal,OK,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Grayed_Out,OK,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,No,No,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Incorrect,No____TIF___WMF___BMP_,No,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,Yes__Network_printer_,No,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Grayed_Out,OK,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,DOS,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,No,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,No,Verified,No,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,No,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Incorrect,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Too_Short,Intact__not_Corrupt_,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,No,Yes,OFFLINE__OFF,Has_Paper,No_Error,Yes__Network_printer_,No,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Incorrect,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,No,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Grayed_Out,OK,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,No_Paper,Jam__Out__Bin_Full,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,DOS,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Full_or_Corrupt,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,No,No,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,No,OK,Correct,Reinstalled,No,Yes,No,Correct,No,Incorrect,No__Different_Each_Time_,Grayed_Out,Slow,Online,Connected,Yes,Yes,Operational,DOS,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,No,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,No,No,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,Yes,Too_Long,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Normal,Slow,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Less_than_2Mb,Too_Slow,Yes,Yes,No,Yes,Yes,Out_of_Memory,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,No,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,Yes,Yes,Yes,Verified,Yes,Yes,Short
Incorrect_Corrupt,Incorrect_or_corrupt,Correct,No,No,No,No,No,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,Yes__Network_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,No,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Incorrect,Greater_than_2_Mb,OK,No,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,No,No,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,No,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,No,Verified,No,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,Yes__Network_printer_,No,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Normal,OK,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Normal,OK,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,Yes__Network_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,Yes__Network_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,No,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,No,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Full_or_Corrupt,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,No,No,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,No,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,No,No,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,Yes,Too_Long,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,Slow,Online,Connected,Yes,Yes,Operational,Windows,Correct,Less_than_2Mb,Too_Slow,Yes,No,No,Yes,No,Out_of_Memory,Too_Short,Full_or_Corrupt,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,No,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,Yes,Yes,Yes,Verified,Yes,Yes,Long
Correct,Correct,Correct,Yes,Yes,No,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,Yes,No_Error,Has_Paper,No_Error,No__Local_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,No,Correct,Yes__Always_the_Same_,Normal,OK,Offline,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,No,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Intact__not_Corrupt_,Adequate,No_Error,Normal_Output,Fast_Enough,Incorrect,Correct,Yes,No,No,Correct,No____TIF___WMF___BMP_,Yes,Yes,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
Correct,Correct,Correct,Yes,Yes,Yes,Yes,Yes,Yes,Greater_than_2_Mb,Enabled,Fast_Enough,Fast_Enough,Yes,No,No_Error,Has_Paper,No_Error,Yes__Network_printer_,Yes,No,OK,Yes,Yes,OK,Correct,Reinstalled,Yes,Yes,Yes,Correct,Yes,Correct,Yes__Always_the_Same_,Normal,OK,Online,Connected,Yes,Yes,Operational,Windows,Correct,Greater_than_2_Mb,OK,Yes,Yes,Yes,Yes,Yes,No_Error,Long_Enough,Full_or_Corrupt,Adequate,No_Error,No_Output,Fast_Enough,Correct,Correct,Yes,Yes,Yes,Correct,No____TIF___WMF___BMP_,Yes,No,Adequate____1Mb_,No_Error,x_1_Mb_Available_VM,No,Yes,Yes,Verified,Yes,No,Short
